bckg
6193.6
5764.8
6229.4
6613.2
6509.3
6296.1
6168.6
6069.9
5750.2
6995.9
6610.5
6838.8
6912.6
6870.8
7315.5
7186.6
7738.6
7277.3
7311.1
7570.7
8215.5
8102.3
7621.2
7845.7
7920.0
8359.8
7878.4
7779.3
8154.5
8519.4
8771.5
8487.6
8519.3
8165.5
8694.4
8882.1
8881.8
8449.3
8294.9
8303.7
8915.1
9126.8
8445.4
9943.6
9116.2
8815.8
7943.1
8705.8
9309.4
8578.4
8724.6
8755.0
9494.4
9645.6
8870.1
9110.6
9772.3
8962.5
8865.3
8171.6
8977.6
8600.1
8339.7
8414.4
9392.5
9239.1
8691.6
8668.1
8935.4
8770.0
9144.8
9610.9
9342.0
9254.6
8819.6
9459.4
9538.1
9294.9
8771.1
8847.4
9622.2
8946.2
8884.4
8529.7
8987.1
9581.9
8475.5
8473.3
9522.1
9421.5
10293.2
8910.4
9799.9
10015.1
9962.8
9837.0
8564.9
8842.7
8704.2
9288.0
9244.4
8727.7
9106.9
8483.1
9573.2
8968.2
9934.3
8925.3
8788.5
9400.9
9230.9
9286.8
9272.7
9041.9
9294.5
9374.4
9344.6
8825.8
8826.5
8622.3
9082.1
8454.8
8659.2
8737.8
9139.1
10509.9
9511.0
8161.2
9438.3
8903.7
9096.0
9177.5
9119.4
8609.8
8691.6
8538.8
9707.2
9679.5
9019.5
9677.8
7893.3
9176.9
10718.2
8906.6
9195.6
8818.9
8735.5
9061.2
9717.7
8551.2
9821.0
9651.8
9487.6
9589.2
8977.8
9075.7
9247.8
9467.1
9275.6
9757.6
9123.2
8912.5
8774.1
7507.8
9120.2
9103.5
9347.2
9187.0
9567.1
10011.4
9596.4
7929.7
8763.7
8685.3
8566.5
9577.4
8612.0
7785.9
9621.0
9084.4
8421.8
8767.5
8981.5
7898.8
8757.5
9069.6
9520.1
9325.8
8900.2
9319.6
9124.0
9084.9
9560.0
8349.7
9076.0
9305.2
8572.4
10102.6
8712.1
9002.6
8979.4
9101.7
9298.5
9555.1
9147.8
9309.9
9123.3
9598.3
9622.3
9411.1
9162.8
8822.2
9183.9
8686.1
9497.9
9247.4
9223.5
8395.0
9605.5
9369.0
9983.2
9814.4
9871.4
8011.2
9734.7
9117.8
9305.1
9441.6
9795.0
8908.2
8690.9
9370.2
8870.0
9003.5
8777.0
8638.6
9370.5
9070.8
8872.7
8568.6
9671.0
9063.8
8325.7
9186.3
8801.5
9877.9
8138.1
8993.0
9468.3
9605.9
9089.3
8894.6
8808.9
10421.4
9404.5
8858.5
9101.6
9713.7
8874.4
9103.4
9006.4
9036.3
8067.3
9216.9
8938.7
10007.6
8799.1
9067.4
9514.7
9415.2
8963.9
9087.1
9261.3
9140.6
9371.2
10017.3
9205.0
8108.8
8465.6
10008.9
8921.0
9028.9
8695.1
8137.1
9929.6
9490.3
8920.9
8326.2
9486.3
9560.2
8465.0
8918.55
9372.1
9447.9
8862.1
8440.3
9467.1
8835.7
9517.9
9600.4
9766.8
8328.0
8824.7
8826.6
9137.8
8956.1
9263.1
8709.2
9091.4
9605.3
9886.5
9336.4
9070.8
8587.3
9596.8
9101.6
10164.8
9557.4
9310.4
9588.4
8547.4
9637.9
9335.6
8634.0
8987.7
10993.4
9671.6
9632.4
9000.7
9066.7
8974.3
9629.3
9324.3
8934.7
9533.2
9397.6
9281.2
8203.8
8854.0
9098.3
8829.1
8762.3
9391.0
8971.9
9662.8
8412.1
8827.6
9051.6
9844.6
9671.8
9455.7
9946.4
8720.3
9345.6
9489.6
10095.4
9499.3
9629.3
9369.4
8786.2
8955.0
8407.2
9557.0
8851.8
9006.6
8594.2
9373.6
9496.5
10358.3
8454.5
9284.0
9294.5
9040.6
9246.0
9319.5
8443.4
9352.4
9794.6
9202.4
9345.2
8892.6
8529.6
8932.1
9327.1
9725.4
9755.6
9516.9
9624.3
9048.5
9061.9
8991.2
9546.1
