1, 			2, 		3, 		4, 			5, 		6, 			7, 		8, 	   9,	 10, 			11, 12
7.900000000000091,16.700000000000273,37.20000000000027,48.70000000000027,78.90000000000009,98.90000000000009,94.09999999999991,119.59999999999991,121.5,125.09999999999991,159.4000000000001,184.4000000000001
26.199999999999818,24.0,60.69999999999982,66.0,73.0,97.90000000000009,103.30000000000018,113.0,128.69999999999982,137.0999999999999,163.80000000000018,173.19999999999982
25.09999999999991,30.199999999999818,48.09999999999991,62.29999999999973,67.39999999999964,93.29999999999973,112.69999999999982,127.19999999999982,135.69999999999982,142.5999999999999,166.5,184.39999999999964
-8.300000000000182,0.1999999999998181,36.69999999999982,36.80000000000018,92.5,63.30000000000018,100.69999999999982,119.39999999999964,138.09999999999945,131.89999999999964,173.5,184.80000000000018
9.400000000000091,16.299999999999727,34.79999999999973,52.69999999999982,62.0,63.79999999999973,87.29999999999973,114.79999999999973,136.9000000000001,151.5999999999999,179.5999999999999,190.29999999999973
13.0,5.300000000000182,26.800000000000182,59.90000000000009,64.30000000000018,89.70000000000027,92.90000000000009,104.40000000000009,141.0,133.4000000000001,155.5,173.4000000000001
23.40000000000009,27.199999999999818,43.29999999999973,72.69999999999982,86.19999999999982,95.69999999999982,114.69999999999982,127.0,136.69999999999982,154.79999999999973,176.9000000000001,186.19999999999982
1.0,31.700000000000273,29.200000000000273,51.30000000000018,70.20000000000027,90.20000000000027,101.40000000000009,113.40000000000009,138.4000000000001,137.80000000000018,146.5,148.10000000000036
14.699999999999818,17.59999999999991,58.69999999999982,50.09999999999991,72.5,73.30000000000018,95.09999999999991,119.09999999999991,133.9000000000001,132.4000000000001,156.5,175.0999999999999
23.600000000000364,26.899999999999636,58.899999999999636,64.39999999999964,70.60000000000036,92.10000000000036,89.19999999999982,138.39999999999964,134.10000000000036,164.10000000000036,191.39999999999964,212.60000000000036
45.600000000000364,40.30000000000018,55.0,80.19999999999982,83.5,99.40000000000055,124.69999999999982,147.80000000000018,148.0,175.10000000000036,182.5,195.5
21.0,19.199999999999818,25.699999999999818,58.899999999999636,102.19999999999982,102.80000000000018,89.19999999999982,126.19999999999982,154.5,155.5,159.10000000000036,198.19999999999982
11.199999999999818,-5.800000000000182,20.900000000000546,35.80000000000018,70.19999999999982,69.19999999999982,102.5,107.10000000000036,119.60000000000036,168.80000000000018,169.30000000000018,191.69999999999982
0.7999999999992724,24.599999999999454,45.79999999999927,57.19999999999982,77.29999999999927,66.5,95.0,148.0,127.59999999999945,148.79999999999927,174.69999999999982,199.39999999999964
15.800000000000182,13.5,36.69999999999982,68.5,76.89999999999964,83.5,96.30000000000018,119.5,163.39999999999964,175.5,191.0,209.30000000000018
11.800000000000182,49.600000000000364,30.100000000000364,63.100000000000364,82.89999999999964,100.19999999999982,120.0,148.60000000000036,143.89999999999964,166.5,183.10000000000036,192.60000000000036
14.0,25.100000000000364,53.600000000000364,63.900000000000546,79.0,99.80000000000018,117.40000000000055,124.5,142.60000000000036,179.60000000000036,197.5,210.40000000000055
13.800000000000182,50.19999999999982,46.600000000000364,55.399999999999636,84.60000000000036,110.80000000000018,122.89999999999964,142.19999999999982,164.39999999999964,179.30000000000018,202.0,203.5
29.699999999999818,35.600000000000364,46.80000000000018,74.40000000000055,81.30000000000018,136.40000000000055,124.5,139.5,157.19999999999982,184.40000000000055,187.60000000000036,195.0
-3.399999999999636,20.399999999999636,40.399999999999636,47.30000000000018,80.0,95.0,102.39999999999964,118.69999999999982,143.60000000000036,173.10000000000036,172.10000000000036,199.39999999999964
16.0,30.400000000000546,60.80000000000018,93.5,84.80000000000018,107.60000000000036,116.80000000000018,138.90000000000055,170.40000000000055,163.5,189.20000000000073,232.80000000000018
21.100000000000364,29.5,55.70000000000073,55.600000000000364,77.5,97.20000000000073,121.80000000000018,150.70000000000073,185.0,190.90000000000055,215.30000000000018,243.10000000000036
13.5,30.199999999999818,35.69999999999982,42.600000000000364,76.60000000000036,76.89999999999964,111.19999999999982,112.10000000000036,144.30000000000018,158.0,203.89999999999964,189.60000000000036
13.800000000000182,20.300000000000182,54.900000000000546,51.80000000000018,82.5,99.10000000000036,144.5,132.60000000000036,162.69999999999982,172.19999999999982,206.30000000000018,236.60000000000036
-5.200000000000728,18.799999999999272,49.79999999999927,84.29999999999927,76.0,98.0,115.39999999999964,144.69999999999982,153.0,163.19999999999982,195.69999999999982,214.59999999999945
13.700000000000728,28.400000000000546,53.80000000000018,92.10000000000036,101.30000000000018,100.30000000000018,136.90000000000055,139.20000000000073,164.90000000000055,170.90000000000055,211.80000000000018,243.90000000000055
3.0999999999994543,18.300000000000182,52.399999999999636,53.0,67.0,101.80000000000018,105.30000000000018,132.5,138.89999999999964,176.0,205.5,229.30000000000018
29.200000000000728,41.400000000000546,55.100000000000364,60.100000000000364,86.20000000000073,120.60000000000036,135.30000000000018,151.80000000000018,152.0,187.40000000000055,217.60000000000036,210.70000000000073
19.900000000000546,40.30000000000018,46.69999999999982,68.5,86.90000000000055,128.19999999999982,140.90000000000055,132.5,160.69999999999982,182.90000000000055,191.0,215.60000000000036
-8.5,35.0,65.30000000000018,85.59999999999945,71.89999999999964,99.69999999999982,123.80000000000018,157.39999999999964,190.09999999999945,183.30000000000018,194.59999999999945,226.69999999999982
27.899999999999636,24.100000000000364,68.89999999999964,102.60000000000036,117.39999999999964,114.39999999999964,116.39999999999964,183.89999999999964,189.19999999999982,178.39999999999964,227.0,235.19999999999982
34.599999999999454,20.5,56.399999999999636,78.39999999999964,97.79999999999927,133.19999999999982,115.59999999999945,154.09999999999945,189.19999999999982,194.5,200.09999999999945,229.5
34.0,45.399999999999636,85.10000000000036,71.10000000000036,98.89999999999964,115.89999999999964,128.5,160.10000000000036,183.30000000000018,212.80000000000018,226.5,243.60000000000036
22.0,34.0,60.30000000000018,73.80000000000018,109.80000000000018,123.60000000000036,145.60000000000036,160.10000000000036,192.19999999999982,189.90000000000055,238.40000000000055,272.8000000000002
15.100000000000364,48.70000000000073,66.20000000000073,87.70000000000073,84.30000000000018,125.5,148.90000000000055,167.80000000000018,169.60000000000036,195.30000000000018,245.90000000000055,236.40000000000055
10.600000000000364,39.399999999999636,54.80000000000018,73.69999999999982,99.0,105.69999999999982,157.10000000000036,163.30000000000018,145.89999999999964,183.30000000000018,206.80000000000018,238.30000000000018
20.300000000000182,28.699999999999818,65.89999999999964,83.89999999999964,76.69999999999982,105.80000000000018,131.30000000000018,171.09999999999945,174.0,203.0,243.69999999999982,249.89999999999964
23.300000000000182,25.800000000000182,56.099999999999454,88.19999999999982,103.69999999999982,130.5,144.69999999999982,147.39999999999964,190.30000000000018,220.69999999999982,206.30000000000018,243.80000000000018
2.899999999999636,32.099999999999454,59.0,78.69999999999982,82.5,118.09999999999945,118.89999999999964,170.89999999999964,174.69999999999982,188.09999999999945,216.39999999999964,233.19999999999982
31.5,60.900000000000546,53.80000000000018,105.69999999999982,115.80000000000018,157.10000000000036,185.90000000000055,174.10000000000036,200.40000000000055,204.60000000000036,220.30000000000018,258.10000000000036
9.100000000000364,27.800000000000182,42.400000000000546,64.60000000000036,87.20000000000073,99.30000000000018,143.30000000000018,168.0,186.30000000000018,202.40000000000055,211.80000000000018,256.2000000000007
20.899999999999636,29.800000000000182,67.30000000000018,86.19999999999982,107.19999999999982,110.0,158.60000000000036,172.80000000000018,179.0,228.30000000000018,230.69999999999982,266.0
5.800000000000182,15.0,39.70000000000073,57.0,95.30000000000018,94.5,126.70000000000073,146.80000000000018,158.40000000000055,191.30000000000018,220.60000000000036,215.5
