bckg
3390.2
3164.3
3384.0
3596.1
3540.3
3424.1
3389.5
3304.1
3183.0
3799.3
3599.5
3710.0
3733.8
3735.9
3983.8
3892.8
4222.2
3946.1
3962.7
4094.5
4438.5
4383.0
4141.6
4272.9
4280.6
4529.0
4265.6
4214.0
4386.1
4597.6
4743.8
4590.4
4604.2
4402.9
4683.3
4817.9
4772.4
4578.7
4469.5
4473.2
4799.0
4901.5
4545.6
5372.9
4909.7
4767.2
4294.7
4719.8
5019.5
4627.7
4729.8
4715.6
5102.3
5187.0
4793.4
4891.6
5272.6
4840.1
4783.6
4414.3
4852.3
4648.7
4526.9
4564.3
5069.8
4997.8
4667.4
4682.3
4817.5
4746.7
4926.9
5172.6
5045.5
4991.8
4751.6
5126.4
5137.1
5007.3
4770.7
4797.4
5169.4
4801.7
4804.9
4624.2
4829.8
5159.7
4564.1
4589.1
5143.4
5062.0
5539.1
4817.8
5288.5
5390.2
5363.8
5299.7
4626.3
4786.6
4672.5
5029.5
4991.8
4729.2
4925.3
4583.4
5160.6
4818.0
5349.0
4807.8
4764.2
5054.4
4974.5
5025.3
4992.3
4882.8
5001.6
5050.0
5028.0
4760.8
4749.0
4658.7
4899.3
4588.4
4687.0
4716.4
4940.7
5648.2
5104.3
4419.0
5075.7
4783.4
4903.0
4927.4
4916.8
4661.7
4720.7
4615.8
5222.6
5200.5
4855.4
5209.4
4265.7
4943.3
5740.4
4787.8
4948.3
4750.1
4735.2
4888.3
5245.7
4635.9
5285.5
5196.2
5130.3
5145.3
4801.6
4888.1
4971.6
5077.3
4998.6
5246.9
4904.1
4804.9
4721.0
4071.8
4920.2
4911.0
5021.2
4964.4
5155.0
5376.3
5155.8
4269.7
4735.2
4706.2
4646.5
5132.5
4687.7
4214.2
5207.4
4895.7
4548.7
4733.0
4858.9
4279.8
4741.4
4877.6
5092.7
5039.0
4777.3
5017.7
4926.3
4888.7
5135.3
4497.6
4900.3
5029.7
4635.9
5420.5
4705.2
4873.5
4871.5
4914.1
5006.8
5146.4
4897.1
5036.1
4932.2
5141.5
5165.9
5073.9
4929.4
4758.8
4970.6
4693.3
5113.7
5013.6
4964.2
4550.4
5163.8
5041.0
5377.5
5272.4
5305.3
4324.4
5242.6
4926.1
5012.8
5084.4
5251.3
4840.8
4692.5
5059.9
4778.9
4847.5
4729.2
4659.8
5052.9
4909.6
4792.2
4642.0
5202.7
4899.0
4503.0
4940.9
4752.7
5330.8
4399.8
4855.2
5106.2
5158.6
4900.8
4785.1
4768.6
5595.2
5054.1
4776.9
4895.2
5203.8
4771.5
4902.0
4852.1
4884.0
4356.3
4946.1
4824.3
5384.6
4761.3
4889.2
5141.7
5057.8
4819.9
4913.0
4993.9
4901.8
5045.2
5399.1
4972.4
4412.8
4565.9
5374.3
4800.4
4861.5
4709.0
4398.1
5353.2
5107.5
4806.7
4498.6
5126.7
5144.8
4583.9
4810.0
5036.1
5065.0
4788.3
4541.8
5093.8
4771.3
5090.2
5165.9
5259.9
4487.7
4755.8
4757.7
4931.3
4828.0
4991.6
4728.8
4875.0
5151.2
