bckg
6260.9
5845.7
6292.3
6697.4
6574.5
6363.9
6240.7
6111.7
5831.3
7051.3
6651.7
6885.9
6972.8
6939.3
7391.4
7247.8
7816.1
7362.7
7370.5
7652.9
8298.7
8179.3
7718.3
7945.9
7967.4
8447.8
7945.4
7866.9
8229.9
8581.7
8850.7
8561.8
8632.8
8249.7
8795.1
8964.5
8960.1
8574.9
8357.4
8381.8
8996.8
9241.4
8518.9
10046.9
9209.3
8903.1
8030.7
8786.0
9412.4
8679.6
8827.0
8824.0
9581.3
9711.6
8980.3
9160.6
9872.5
9059.4
8959.8
8258.5
9079.7
8672.4
8470.9
8514.6
9482.1
9325.9
8779.6
8769.0
9028.3
8860.0
9212.8
9716.8
9424.3
9341.4
8861.2
9575.4
9636.2
9389.2
8897.1
8977.8
9728.4
9049.5
8981.1
8626.0
9109.9
9669.9
8556.1
8551.6
9615.4
9497.6
10389.4
9027.8
9927.9
10113.7
10091.1
9931.1
8630.7
8926.7
8771.5
9376.3
9334.1
8825.2
9223.0
8583.5
9670.6
9041.8
10021.0
9019.0
8896.9
9519.1
9297.9
9386.5
9365.3
9152.6
9384.0
9436.7
9424.6
8913.1
8891.6
8685.9
9169.1
8548.6
8730.5
8799.3
9230.5
10619.6
9571.9
8223.2
9498.5
9005.9
9163.0
9291.7
9197.2
8685.6
8821.6
8610.4
9791.1
9765.8
9112.6
9763.8
7975.5
9289.0
10807.5
8984.9
9294.4
8879.0
8846.5
9144.9
9804.1
8635.4
9901.8
9723.6
9588.0
9681.3
9026.6
9168.1
9328.4
9557.1
9400.7
9847.3
9212.0
9000.1
8852.9
7615.8
9214.8
9245.4
9464.2
9280.9
9657.0
10116.2
9695.8
8019.7
8836.5
8784.0
8649.3
9637.7
8718.3
7882.8
9697.5
9163.6
8516.3
8904.6
9081.8
7977.3
8869.6
9193.2
9598.8
9398.8
8959.7
9419.4
9208.0
9182.9
9585.4
8421.9
9195.7
9374.3
8630.3
10161.3
8807.9
9094.0
9085.6
9208.8
9410.7
9629.8
9209.8
9393.3
9231.9
9692.4
9712.0
9555.9
9242.9
8911.6
9305.5
8794.7
9586.5
9335.5
9331.0
8503.5
9714.4
9495.9
10073.8
9882.3
9970.6
8096.8
9877.7
9229.7
9420.2
9528.9
9895.6
9028.5
8809.9
9453.0
8952.1
9078.7
8862.7
8728.8
9454.7
9135.1
8941.0
8655.9
9796.3
9126.6
8418.1
9245.0
8924.0
9986.9
8210.0
9064.7
9575.8
9678.0
9154.1
9017.2
8931.4
10494.0
9486.1
8928.1
9206.6
9839.2
9011.2
9170.7
9067.4
9149.6
8133.6
9288.3
9036.9
10085.1
8912.4
9143.8
9609.5
9474.3
9057.9
9156.0
9374.5
9191.0
9445.7
10088.5
9322.3
8197.2
8548.7
10102.3
9013.1
9122.2
8796.4
8204.1
10035.7
9609.6
9005.0
8389.9
9598.3
9667.5
8550.0
8992.0
9434.0
9502.4
8988.5
8503.8
9568.5
8891.7
9579.7
9701.3
9841.1
8424.8
8927.4
8898.3
9232.5
9027.6
9359.3
8806.6
9178.3
9704.2
9967.9
9433.0
9163.7
8657.5
9653.7
9186.8
10267.4
9655.2
9427.2
9673.2
8643.2
9717.9
9436.5
8731.1
9066.2
9421.0
9775.8
9739.6
9110.8
9142.3
9065.8
9701.9
9419.0
9036.7
9600.0
9509.2
9345.4
8279.1
8904.2
9166.2
8934.3
8872.9
9480.4
9049.0
9779.3
8478.6
8905.4
9122.6
9938.3
9746.5
9609.0
10094.3
8802.6
9458.4
9577.4
10194.1
9585.8
9702.8
9436.4
8886.5
9050.4
8456.8
9654.3
8952.4
9105.9
8680.7
9456.0
9585.8
10504.0
8575.3
9330.1
9359.5
9126.2
9345.3
9421.0
8538.0
9463.7
9887.5
9261.7
9400.3
8960.8
8592.1
9034.0
9404.9
9782.1
9841.3
9621.5
9716.4
9114.0
9139.1
9046.5
9646.8
8560.5
8238.7
8866.0
9044.5
9317.9
10839.6
9713.0
9788.1
8576.1
10658.5
9433.4
10580.9
9445.7
8659.7
9390.4
8808.6
9490.4
8904.0
10093.1
9765.7
9744.8
8278.3
9407.7
9559.8
9013.3
8961.4
8676.4
9150.9
9115.0
9374.7
8475.8
9552.1
8620.4
9310.4
9889.9
9272.2
9879.9
9028.1
9597.2
9214.3
9541.7
10351.4
9479.7
9749.8
9670.2
9046.0
9678.0
8868.4
8268.1
10106.8
9100.4
9309.7
9719.5
9398.4
8686.6
8607.0
9967.3
9739.9
9123.9
9575.2
9783.1
9444.8
9288.4
8617.8
9168.7
9043.9
8453.9
9075.4
8642.8
9484.4
8826.9
9815.0
9527.7
10451.1
9604.5
9948.4
8426.6
9523.1
9871.2
9220.7
8367.8
9080.2
8967.8
8638.1
9334.9
9849.8
9699.5
8610.2
9587.4
9152.4
8486.5
9043.9
8177.7
9449.0
10013.4
9348.7
8924.9
8690.6
8826.5
8776.1
8900.1
8717.0
9739.6
9064.7
9178.7
9241.9
9082.8
9034.4
8828.6
9226.9
9628.2
8752.5
8594.1
9632.3
8530.6
10963.2
8848.3
9616.5
9889.6
9674.0
9265.8
9497.9
9234.2
9399.9
8831.4
9442.7
9233.0
9822.2
9088.8
9154.8
9679.1
10030.8
8923.7
9953.3
9644.6
8740.7
8280.5
9777.3
9547.8
8963.5
9379.9
9247.3
9472.9
10172.1
10032.3
9548.2
8960.9
9724.5
9298.8
8708.2
9285.5
8659.3
9824.0
9138.3
9266.349999999999
9394.4
10689.3
9263.1
9789.5
8980.7
10291.6
8843.8
9344.9
9818.0
9108.2
9659.4
9417.9
9169.6
10004.4
9192.7
8609.7
7669.8
9151.3
8105.9
9912.2
9450.8
8939.2
9327.4
9234.2
9213.6
9021.0
9368.4
10372.5
9764.5
9379.7
10142.0
8952.2
9658.8
8983.2
9162.0
9684.2
8889.0
8781.0
9305.9
9230.7
8487.5
9483.8
8468.4
8039.0
8560.6
9097.8
9222.0
8706.9
9471.4
9116.9
8862.5
10039.5
10115.1
8152.6
9205.3
10023.7
9530.6
9062.9
9160.3
8684.5
9510.3
8984.0
9258.9
9244.9
9768.5
9199.2
9033.4
8518.9
8774.8
8697.7
8490.3
9598.7
9681.7
8812.6
9388.8
8853.4
9473.1
9439.4
8884.1
9063.9
8434.0
8462.6
8826.4
9719.1
9130.2
8577.6
8289.4
8848.2
9566.4
9261.9
8891.5
9535.1
9225.5
8743.3
9241.7
10290.4
9640.5
9489.1
9205.0
9887.1
8991.7
9541.3
9548.5
9491.4
9108.5
9881.8
