1,2,3,4,5,6,7,8,9,10,11,12
-10.299999999999272,3.800000000000182,-10.0,19.100000000000364,-17.199999999999818,12.0,-9.0,13.400000000000546,11.800000000000182,2.300000000000182,-27.599999999999454,-10.399999999999636
-18.199999999999818,-13.0,-17.599999999999454,-2.0999999999994543,-3.699999999999818,-11.199999999999818,9.100000000000364,-12.199999999999818,13.699999999999818,-9.199999999999818,3.4000000000005457,9.900000000000546
24.199999999999818,-12.300000000000182,-2.699999999999818,24.099999999999454,25.399999999999636,30.699999999999818,-4.300000000000182,31.199999999999818,21.800000000000182,34.80000000000018,48.30000000000018,27.0
8.600000000000364,-12.0,12.800000000000182,16.800000000000182,9.300000000000182,9.300000000000182,-21.799999999999272,-9.399999999999636,-5.399999999999636,29.700000000000728,3.600000000000364,32.20000000000073
-2.800000000000182,16.5,30.600000000000364,19.300000000000182,6.5,31.300000000000182,43.69999999999982,9.100000000000364,52.600000000000364,16.800000000000182,3.100000000000364,10.199999999999818
1.7000000000007276,-12.099999999999454,6.900000000000546,14.200000000000728,22.400000000000546,-19.199999999999818,13.100000000000364,30.200000000000728,-17.399999999999636,4.0,42.30000000000018,36.100000000000364
-0.6999999999998181,-3.899999999999636,4.0,14.0,-16.300000000000182,10.800000000000182,34.19999999999982,-8.199999999999818,22.199999999999818,17.900000000000546,11.100000000000364,19.100000000000364
-13.199999999999818,12.199999999999818,42.0,2.0,21.0,22.0,44.400000000000546,13.800000000000182,61.69999999999982,44.69999999999982,27.900000000000546,32.19999999999982
-8.5,-5.900000000000546,-8.400000000000546,2.300000000000182,10.599999999999454,-0.6000000000003638,21.399999999999636,19.099999999999454,-11.0,1.3999999999996362,17.399999999999636,27.099999999999454
-12.800000000000182,-5.699999999999818,-3.0,-9.800000000000182,12.899999999999636,0.6999999999998181,19.099999999999454,6.699999999999818,33.30000000000018,10.800000000000182,18.599999999999454,29.800000000000182
34.80000000000018,16.5,46.19999999999982,38.100000000000364,13.800000000000182,32.900000000000546,61.400000000000546,43.80000000000018,41.400000000000546,33.0,21.800000000000182,61.30000000000018
-4.899999999999636,3.2000000000007276,7.5,21.600000000000364,49.80000000000018,34.100000000000364,-6.899999999999636,20.300000000000182,33.400000000000546,32.20000000000073,30.600000000000364,34.80000000000018
-4.600000000000364,14.800000000000182,-20.400000000000546,18.199999999999818,-13.0,-6.800000000000182,9.399999999999636,14.199999999999818,25.800000000000182,44.69999999999982,17.099999999999454,-8.800000000000182
-15.199999999999818,9.800000000000182,16.699999999999818,19.5,15.899999999999636,27.899999999999636,6.0,20.099999999999454,23.699999999999818,38.80000000000018,25.800000000000182,23.899999999999636
9.600000000000364,9.600000000000364,-7.199999999999818,-1.5999999999994543,21.200000000000728,-14.699999999999818,1.9000000000005457,12.0,19.200000000000728,14.900000000000546,39.5,36.900000000000546
-3.9000000000005457,-6.900000000000546,6.199999999999818,24.399999999999636,-3.800000000000182,7.699999999999818,-10.100000000000364,12.800000000000182,53.80000000000018,17.800000000000182,-5.800000000000182,16.599999999999454
16.099999999999454,8.099999999999454,12.399999999999636,42.099999999999454,45.19999999999982,21.099999999999454,22.5,31.599999999999454,31.599999999999454,34.19999999999982,36.599999999999454,51.599999999999454
-2.5999999999994543,-5.699999999999818,20.5,-5.099999999999454,13.699999999999818,19.900000000000546,4.100000000000364,-9.399999999999636,22.800000000000182,38.100000000000364,19.900000000000546,22.300000000000182
8.199999999999818,-6.5,-19.100000000000364,12.0,3.199999999999818,21.300000000000182,17.100000000000364,21.600000000000364,9.899999999999636,9.600000000000364,0.1000000000003638,42.69999999999982
