0,1,2,3,4,5,6,7,8,9,10,11,12
10.700000000000728,-24.0,-8.199999999999818,14.200000000000728,1.5,-7.5,7.800000000000182,9.200000000000728,-20.699999999999818,-8.299999999999272,-26.0,3.100000000000364,19.300000000000182
3.300000000000182,2.300000000000182,15.199999999999818,1.800000000000182,14.399999999999636,20.699999999999818,15.600000000000364,37.5,21.0,13.899999999999636,34.19999999999982,35.100000000000364,38.899999999999636
3.399999999999636,21.800000000000182,37.399999999999636,41.5,15.800000000000182,10.599999999999454,49.899999999999636,24.599999999999454,40.0,36.599999999999454,33.30000000000018,23.099999999999454,28.699999999999818
-6.0,4.100000000000364,15.800000000000182,35.19999999999982,9.300000000000182,19.0,12.199999999999818,16.899999999999636,18.399999999999636,44.30000000000018,27.300000000000182,20.399999999999636,28.699999999999818
-9.699999999999818,-8.5,21.099999999999454,6.0,0.8999999999996362,1.800000000000182,2.5999999999994543,2.699999999999818,-6.600000000000364,25.300000000000182,7.599999999999454,6.5,11.5
-0.4000000000005457,-30.800000000000182,-23.0,-4.400000000000546,19.899999999999636,14.5,-1.0,2.300000000000182,39.19999999999982,20.099999999999454,14.699999999999818,6.099999999999454,15.0
-27.300000000000182,-11.699999999999818,-7.599999999999454,-35.30000000000018,-15.699999999999818,-29.399999999999636,-1.5999999999994543,-28.599999999999454,-9.699999999999818,-21.099999999999454,4.800000000000182,4.900000000000546,-11.300000000000182
13.899999999999636,15.399999999999636,44.099999999999454,38.399999999999636,19.699999999999818,28.699999999999818,31.899999999999636,34.399999999999636,15.199999999999818,50.599999999999454,36.0,28.699999999999818,47.19999999999982
3.4000000000005457,-15.099999999999454,-29.5,18.800000000000182,-2.199999999999818,-5.699999999999818,4.5,-3.5,-4.5,22.800000000000182,21.800000000000182,9.400000000000546,28.5
26.399999999999636,38.69999999999982,45.099999999999454,32.19999999999982,43.30000000000018,50.5,51.69999999999982,16.399999999999636,26.399999999999636,20.099999999999454,47.399999999999636,40.19999999999982,48.30000000000018
-17.199999999999818,-1.300000000000182,-1.699999999999818,11.800000000000182,14.699999999999818,-9.300000000000182,-7.600000000000364,6.600000000000364,6.699999999999818,2.600000000000364,17.399999999999636,0.5,-9.899999999999636
7.300000000000182,-9.800000000000182,9.800000000000182,22.699999999999818,15.0,14.699999999999818,15.699999999999818,11.099999999999454,24.300000000000182,32.69999999999982,-7.300000000000182,13.599999999999454,5.699999999999818
-1.0,21.699999999999818,-7.600000000000364,27.899999999999636,8.199999999999818,-14.5,1.8999999999996362,19.5,12.800000000000182,5.5,13.699999999999818,23.399999999999636,14.899999999999636
-8.100000000000364,19.899999999999636,8.399999999999636,16.399999999999636,-0.9000000000005457,7.5,43.599999999999454,4.5,45.69999999999982,44.19999999999982,46.5,27.299999999999272,49.899999999999636
-3.199999999999818,28.200000000000728,-0.3999999999996362,8.5,-12.699999999999818,-11.5,1.6000000000003638,5.400000000000546,1.1000000000003638,3.4000000000005457,10.5,12.800000000000182,48.400000000000546
-5.900000000000546,-25.600000000000364,-5.800000000000182,-5.400000000000546,-13.400000000000546,-16.0,17.599999999999454,21.300000000000182,9.199999999999818,36.0,9.599999999999454,50.899999999999636,4.899999999999636
-4.399999999999636,2.9000000000005457,15.400000000000546,31.800000000000182,8.5,45.5,28.900000000000546,25.100000000000364,18.5,56.600000000000364,29.800000000000182,29.0,39.5
31.900000000000546,15.100000000000364,2.5,41.600000000000364,38.100000000000364,17.199999999999818,23.600000000000364,15.400000000000546,22.699999999999818,27.300000000000182,30.400000000000546,49.0,47.19999999999982
-31.799999999999272,-30.399999999999636,-31.899999999999636,-24.399999999999636,-53.79999999999927,-17.199999999999818,-47.29999999999927,-30.0,-45.69999999999982,-7.5,-7.0,-23.699999999999818,-14.899999999999636
-2.600000000000364,-8.5,0.3999999999996362,14.199999999999818,3.899999999999636,3.300000000000182,-8.600000000000364,6.600000000000364,7.699999999999818,12.800000000000182,12.699999999999818,-7.800000000000182,27.399999999999636
-0.5,-30.799999999999272,-21.600000000000364,-30.0,-1.6999999999989086,-12.399999999999636,-18.399999999999636,22.700000000000728,14.800000000001091,3.0,-0.7999999999992724,6.899999999999636,-7.0
-27.799999999999272,-31.0,-29.5,-30.0,-7.0,-31.200000000000728,-14.299999999999272,-9.899999999999636,-20.299999999999272,-15.600000000000364,9.899999999999636,11.200000000000728,-9.399999999999636
28.300000000000182,28.300000000000182,-9.399999999999636,18.400000000000546,27.5,19.5,15.100000000000364,39.69999999999982,16.0,37.400000000000546,24.0,53.69999999999982,14.800000000000182
-26.200000000000728,0.5999999999994543,-2.4000000000005457,2.0,3.5999999999994543,-14.600000000000364,1.199999999999818,11.799999999999272,18.299999999999272,-22.900000000000546,10.799999999999272,14.099999999999454,29.599999999999454
29.899999999999636,30.800000000000182,23.5,34.100000000000364,28.100000000000364,15.399999999999636,55.600000000000364,36.5,28.0,56.30000000000018,58.5,23.699999999999818,49.0
-20.0,20.200000000000728,14.200000000000728,16.5,24.0,2.7999999999992724,-15.5,7.799999999999272,16.600000000000364,-8.5,21.799999999999272,31.899999999999636,25.399999999999636
-4.600000000000364,30.599999999999454,1.3999999999996362,27.399999999999636,-6.200000000000728,27.099999999999454,5.0,12.099999999999454,-3.600000000000364,40.19999999999982,12.799999999999272,10.899999999999636,28.099999999999454
14.300000000000182,12.300000000000182,8.800000000000182,-16.0,0.8999999999996362,8.600000000000364,19.699999999999818,11.899999999999636,7.100000000000364,15.899999999999636,20.100000000000364,21.0,75.5
3.6999999999989086,-3.900000000001455,-21.200000000000728,-18.100000000000364,-4.800000000001091,22.599999999998545,27.69999999999891,-6.900000000001455,5.5,12.899999999999636,9.699999999998909,6.599999999998545,15.799999999999272
0.5,6.200000000000728,22.700000000000728,-12.600000000000364,-3.899999999999636,26.399999999999636,5.100000000000364,7.700000000000728,42.600000000000364,16.899999999999636,16.5,21.299999999999272,35.600000000000364
-17.299999999999272,2.399999999999636,4.700000000000728,-24.600000000000364,-6.700000000000728,-10.600000000000364,12.5,17.0,-31.700000000000728,4.299999999999272,12.399999999999636,8.399999999999636,16.799999999999272
20.099999999998545,1.0,8.099999999998545,5.0,1.0999999999985448,2.5,15.0,14.599999999998545,8.099999999998545,14.299999999999272,32.69999999999891,17.099999999998545,35.0
-2.2000000000007276,31.799999999999272,-16.200000000000728,25.099999999998545,16.5,-2.7000000000007276,12.699999999998909,18.0,20.099999999998545,-0.3000000000010914,-3.2000000000007276,47.0,51.0
-10.699999999998909,-5.599999999998545,-8.599999999998545,-31.899999999999636,16.600000000000364,8.0,-10.099999999998545,35.80000000000109,2.400000000001455,44.70000000000073,2.5,9.800000000001091,19.200000000000728
12.300000000001091,1.1000000000003638,-10.399999999999636,18.30000000000109,19.30000000000109,11.899999999999636,11.899999999999636,11.0,26.80000000000109,31.700000000000728,25.100000000000364,-1.2999999999992724,33.399999999999636
-1.6000000000003638,-38.20000000000073,-14.0,-43.20000000000073,-39.0,-28.299999999999272,2.7000000000007276,-22.5,-11.600000000000364,14.299999999999272,9.700000000000728,-6.299999999999272,7.5
20.299999999999272,18.899999999999636,-4.399999999999636,22.200000000000728,30.799999999999272,59.79999999999927,32.899999999999636,12.5,26.399999999999636,6.600000000000364,34.600000000000364,55.79999999999927,54.70000000000073
6.100000000000364,50.19999999999891,12.100000000000364,28.799999999999272,25.399999999999636,43.399999999999636,20.5,23.100000000000364,38.69999999999891,58.19999999999891,51.600000000000364,63.0,63.100000000000364
13.699999999998909,8.699999999998909,32.600000000000364,-23.700000000000728,-1.0,21.399999999999636,3.7999999999992724,20.69999999999891,52.899999999999636,-11.399999999999636,28.69999999999891,20.19999999999891,29.600000000000364
30.600000000000364,34.19999999999891,38.0,11.199999999998909,27.799999999999272,33.0,38.29999999999927,51.79999999999927,37.69999999999891,46.899999999999636,32.100000000000364,57.19999999999891,49.29999999999927
15.899999999999636,-11.0,-9.200000000000728,-22.600000000000364,13.5,32.70000000000073,12.799999999999272,7.100000000000364,-13.0,29.100000000000364,12.600000000000364,-0.5,37.29999999999927
-20.200000000000728,-0.2000000000007276,-2.8000000000010914,7.899999999999636,11.699999999998909,4.5,-6.700000000000728,2.5,35.399999999999636,31.799999999999272,30.5,-1.8000000000010914,18.899999999999636
-11.600000000000364,8.899999999999636,6.700000000000728,-23.5,1.6000000000003638,6.0,-2.899999999999636,4.100000000000364,7.600000000000364,23.899999999999636,18.600000000000364,26.5,22.899999999999636
-11.200000000000728,11.799999999999272,-23.5,-0.7000000000007276,-5.5,42.69999999999891,13.100000000000364,42.600000000000364,0.6000000000003638,41.100000000000364,0.2999999999992724,16.799999999999272,30.899999999999636
-1.2000000000007276,7.100000000000364,-13.600000000000364,-12.200000000000728,15.699999999998909,-16.80000000000109,18.399999999999636,16.299999999999272,23.799999999999272,-4.700000000000728,38.0,52.5,6.0
3.899999999999636,38.100000000000364,29.399999999999636,10.899999999999636,2.600000000000364,7.799999999999272,40.0,38.600000000000364,41.20000000000073,51.20000000000073,56.399999999999636,19.899999999999636,53.0
-7.5,-2.0999999999994543,-8.899999999999636,-7.5,10.900000000000546,16.700000000000728,4.400000000000546,-0.1999999999998181,9.300000000000182,23.600000000000364,7.600000000000364,34.20000000000073,46.20000000000073
8.0,5.799999999999272,9.799999999999272,31.899999999999636,35.5,34.5,57.5,42.100000000000364,31.299999999999272,22.299999999999272,36.79999999999927,27.5,44.100000000000364
-31.80000000000109,-35.30000000000109,-11.200000000000728,-48.400000000001455,-33.600000000000364,6.699999999998909,-8.400000000001455,-5.800000000001091,-2.900000000001455,-4.5,-9.100000000000364,-31.30000000000109,-18.80000000000109
31.0,31.899999999999636,25.399999999999636,27.099999999998545,35.599999999998545,53.69999999999891,33.899999999999636,20.5,30.0,34.69999999999891,49.19999999999891,48.399999999999636,50.5
-29.400000000001455,-9.800000000001091,-27.200000000000728,4.099999999998545,-7.100000000000364,1.5999999999985448,8.5,24.69999999999891,8.899999999999636,1.0999999999985448,22.19999999999891,16.69999999999891,7.399999999999636
19.5,34.69999999999891,11.5,-3.100000000000364,39.19999999999891,22.899999999999636,33.5,37.79999999999927,62.79999999999927,10.5,75.10000000000036,32.899999999999636,51.600000000000364
2.899999999999636,-6.799999999999272,17.5,-2.399999999999636,-5.0,6.700000000000728,5.399999999999636,5.700000000000728,-20.100000000000364,16.700000000000728,13.600000000000364,39.899999999999636,-3.399999999999636
32.600000000000364,18.0,41.100000000000364,57.30000000000109,53.399999999999636,39.399999999999636,74.80000000000109,73.10000000000036,63.0,54.70000000000073,33.70000000000073,31.899999999999636,82.39999999999964
