bckg
3072.8
2853.2
3097.3
3280.3
3239.1
3134.2
3060.9
2993.5
2859.4
3450.3
3280.1
3383.1
3395.5
3398.0
3628.0
3549.9
3845.6
3628.9
3623.4
3754.2
4086.4
4009.6
3794.9
3910.5
3894.4
4126.9
3883.8
3845.8
4021.3
4195.5
4331.1
4179.0
4222.9
4024.1
4302.8
4393.7
4382.5
4191.6
4062.1
4107.1
4408.3
4516.5
4202.4
4920.4
4495.3
4365.9
3943.1
4297.8
4573.2
4253.8
4319.2
4309.3
4685.8
4750.7
4424.3
4489.9
4804.7
4421.4
4358.0
4021.1
4442.4
4263.4
4147.5
4175.2
4620.5
4583.3
4294.3
4285.8
4386.5
4323.0
4492.1
4723.3
4613.4
4559.8
4349.6
4693.8
4715.4
4594.3
4362.9
4380.7
4766.9
4422.7
4413.6
4238.8
4449.5
4744.6
4193.1
4202.8
4711.3
4647.2
5072.6
4441.5
4808.5
4943.9
4923.8
4867.9
4243.0
4364.6
4287.9
4610.3
4549.2
4316.0
4526.0
4178.0
4718.3
4434.7
4904.7
4402.3
4349.0
4643.9
4559.5
4596.4
4578.9
4456.7
4564.0
4600.2
4623.8
4365.6
4350.4
4265.5
4479.4
4193.7
4267.9
4284.0
4504.0
5182.4
4702.5
4035.0
4648.3
4373.1
4499.2
4535.1
4497.2
4243.1
4294.1
4206.3
4790.8
4786.1
4453.6
4748.8
3894.6
4527.7
5283.3
4395.6
4515.6
4369.0
4335.0
4472.5
4801.7
4225.6
4813.1
4735.3
4683.7
4734.3
4426.7
4474.1
4580.8
4661.3
4553.3
4792.8
4504.1
4399.4
4343.2
3705.4
4504.4
4505.6
4637.7
4536.1
4732.8
4921.3
4734.6
3891.8
4315.5
4283.4
4233.2
4715.9
4293.7
3861.4
4741.8
4484.5
4165.7
4341.6
4457.3
3884.5
4354.7
4465.2
4673.6
4619.9
4371.9
4605.9
4481.4
4478.0
4689.2
4129.6
4471.8
4594.2
4236.9
4983.7
4307.0
4421.1
4439.9
4530.1
4591.4
4694.0
4499.2
4618.8
4506.0
4737.9
4767.4
4665.8
4525.9
4354.1
4560.0
4301.5
4700.5
4564.8
4556.2
4164.7
4741.6
4627.8
4946.8
4815.3
4868.1
3950.2
4810.6
4506.3
4593.0
4648.0
4843.8
4406.1
4283.4
4626.9
4388.5
4428.5
4331.2
4282.8
4610.6
4468.6
4378.6
4213.5
4774.9
4485.8
4110.5
4528.7
4356.8
4883.6
4020.2
4428.4
4669.8
4736.4
4485.7
4390.8
4355.4
5133.0
4631.0
4362.7
4486.1
4784.1
4398.4
4480.9
4431.8
4484.7
3991.2
4547.5
4429.4
4923.5
4369.6
4459.8
4705.1
4641.3
4438.7
4481.8
4572.3
4486.6
4635.5
4932.5
4546.7
3994.9
4195.7
4918.2
4420.7
4477.0
4291.1
4020.6
4919.8
4686.8
4402.2
4106.9
4705.7
4715.0
4191.3
4398.35
4605.4
4647.3
4378.2
4142.4
4680.9
4352.0
4690.9
4729.3
4811.0
4086.2
4353.6
4351.9
4551.6
4408.9
4579.2
4296.2
4480.1
4750.6
4879.6
4594.3
4472.0
4253.9
4735.6
4508.4
5012.7
4728.0
4593.4
4756.5
4236.8
4754.4
4622.8
4260.3
4438.1
4604.3
4770.5
4765.6
4458.2
4452.7
4432.2
4765.3
4589.5
4404.7
4680.5
4627.1
