0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4.899999999999636,-18.200000000000273,8.5,-18.300000000000182,-3.5,-4.800000000000182,-8.600000000000364,-5.300000000000182,-5.900000000000091,-8.700000000000273,-2.200000000000273,4.299999999999727,21.5,9.5,19.59999999999991,10.0,5.0,4.099999999999909,9.799999999999727,7.099999999999909,10.299999999999727
21.800000000000182,20.800000000000182,15.300000000000182,13.400000000000091,17.700000000000273,6.100000000000364,11.800000000000182,12.5,26.0,20.5,27.300000000000182,22.90000000000009,40.600000000000364,25.600000000000364,29.100000000000364,46.600000000000364,41.90000000000009,25.40000000000009,18.0,25.600000000000364,39.30000000000018
10.399999999999636,-11.0,-17.100000000000364,13.799999999999727,-9.0,7.099999999999909,-7.200000000000273,5.199999999999818,3.799999999999727,5.899999999999636,-15.400000000000091,-9.0,11.699999999999818,3.0,0.1999999999998181,-1.800000000000182,10.5,16.5,15.599999999999909,11.099999999999909,15.599999999999909
12.899999999999636,3.899999999999636,12.899999999999636,15.699999999999818,12.099999999999909,26.899999999999636,17.299999999999727,-0.5,18.0,3.199999999999818,25.199999999999818,25.899999999999636,20.799999999999727,38.09999999999991,23.799999999999727,21.09999999999991,22.59999999999991,32.19999999999982,12.5,29.899999999999636,21.899999999999636
-15.099999999999909,-0.7999999999997272,-13.900000000000091,-7.0,-10.0,-9.199999999999818,10.099999999999909,6.0,8.599999999999909,5.0,4.200000000000273,9.700000000000273,3.0,15.300000000000182,-0.1999999999998181,14.800000000000182,17.90000000000009,29.0,8.300000000000182,9.599999999999909,23.700000000000273
-3.699999999999818,3.700000000000273,-13.0,-5.599999999999909,-14.5,9.900000000000091,6.0,2.400000000000091,-3.799999999999727,8.300000000000182,22.300000000000182,16.200000000000273,12.400000000000091,15.200000000000273,-4.299999999999727,8.100000000000364,-5.699999999999818,20.40000000000009,29.600000000000364,25.0,28.700000000000273
4.0,-4.099999999999909,-2.599999999999909,15.299999999999727,9.799999999999727,10.299999999999727,1.199999999999818,-1.300000000000182,32.09999999999991,12.299999999999727,12.400000000000091,-2.0,35.90000000000009,14.299999999999727,28.5,18.90000000000009,30.0,12.199999999999818,32.0,30.799999999999727,23.5
23.699999999999818,-2.099999999999909,9.900000000000091,6.599999999999909,29.59999999999991,2.5,19.800000000000182,15.900000000000091,13.099999999999909,16.59999999999991,13.300000000000182,21.800000000000182,29.5,34.69999999999982,12.400000000000091,31.199999999999818,28.5,33.30000000000018,35.09999999999991,42.69999999999982,39.5
14.400000000000091,5.5,5.299999999999727,2.699999999999818,11.099999999999909,22.09999999999991,21.299999999999727,8.400000000000091,31.199999999999818,25.0,8.599999999999909,21.5,5.0,17.799999999999727,18.5,18.40000000000009,15.599999999999909,30.5,26.90000000000009,28.199999999999818,38.29999999999973
-1.800000000000182,4.799999999999727,13.699999999999818,1.199999999999818,-4.800000000000182,16.5,10.299999999999727,6.599999999999909,18.399999999999636,14.699999999999818,21.199999999999818,10.299999999999727,36.399999999999636,34.899999999999636,9.899999999999636,16.59999999999991,17.09999999999991,21.59999999999991,30.0,16.199999999999818,23.799999999999727
-6.799999999999727,4.0,0.5,-3.699999999999818,10.800000000000182,11.599999999999909,2.099999999999909,2.900000000000091,18.200000000000273,20.300000000000182,6.200000000000273,18.09999999999991,2.5,-0.599999999999909,13.300000000000182,11.800000000000182,3.599999999999909,29.59999999999991,31.90000000000009,22.800000000000182,20.0
7.200000000000273,-0.599999999999909,0.8000000000001819,6.0,12.0,13.0,15.400000000000091,2.5,24.700000000000273,-4.400000000000091,-6.699999999999818,20.59999999999991,19.800000000000182,19.09999999999991,33.20000000000027,10.599999999999909,21.5,10.800000000000182,50.5,41.40000000000009,24.90000000000009
26.09999999999991,27.59999999999991,14.400000000000091,33.69999999999982,36.40000000000009,44.0,20.800000000000182,32.80000000000018,50.09999999999991,50.30000000000018,26.40000000000009,40.30000000000018,42.5,32.5,44.80000000000018,50.59999999999991,40.0,45.0,54.19999999999982,44.40000000000009,54.30000000000018
6.400000000000091,14.699999999999818,13.900000000000091,-3.099999999999909,16.199999999999818,12.0,24.5,6.5,5.199999999999818,14.800000000000182,15.599999999999909,13.900000000000091,16.5,10.0,14.400000000000091,14.300000000000182,16.09999999999991,7.199999999999818,23.300000000000182,30.199999999999818,45.09999999999991
3.599999999999909,-13.0,12.199999999999818,-4.300000000000182,9.699999999999818,-0.3000000000001819,2.800000000000182,2.199999999999818,13.0,11.599999999999909,22.90000000000009,7.199999999999818,12.0,-0.5,9.0,14.0,19.800000000000182,6.900000000000091,22.800000000000182,24.90000000000009,25.199999999999818
4.099999999999909,18.09999999999991,3.799999999999727,15.199999999999818,7.900000000000091,11.400000000000091,16.199999999999818,-0.5,18.0,18.0,12.299999999999727,17.90000000000009,16.799999999999727,14.799999999999727,35.90000000000009,32.29999999999973,37.09999999999991,26.199999999999818,27.699999999999818,14.699999999999818,41.40000000000009
7.099999999999909,11.599999999999909,13.5,13.0,3.599999999999909,9.0,-5.699999999999818,17.59999999999991,10.400000000000091,13.400000000000091,10.900000000000091,3.0,23.40000000000009,33.70000000000027,22.0,32.09999999999991,14.900000000000091,19.90000000000009,20.5,30.200000000000273,39.20000000000027
-14.0,-26.40000000000009,-11.400000000000091,-29.59999999999991,-0.40000000000009095,-19.0,-13.599999999999909,-12.0,-21.700000000000273,-6.400000000000091,4.299999999999727,2.900000000000091,1.5,4.699999999999818,6.099999999999909,-1.5,10.099999999999909,-0.40000000000009095,2.299999999999727,0.40000000000009095,-15.599999999999909
-2.800000000000182,-8.099999999999909,-4.400000000000091,14.5,6.099999999999909,-0.20000000000027285,5.5,4.400000000000091,-1.2000000000002728,18.09999999999991,12.0,11.699999999999818,18.299999999999727,6.799999999999727,23.59999999999991,15.400000000000091,29.0,10.5,24.0,3.599999999999909,35.5
-20.199999999999818,-4.099999999999909,-28.0,-16.399999999999636,-12.099999999999909,-18.59999999999991,-4.399999999999636,-14.699999999999818,-2.299999999999727,12.900000000000091,0.7000000000002728,10.900000000000091,12.100000000000364,-5.099999999999909,29.800000000000182,12.200000000000273,20.40000000000009,17.90000000000009,8.600000000000364,4.800000000000182,25.700000000000273
-3.0,0.40000000000009095,4.199999999999818,-18.700000000000273,-24.5,-2.900000000000091,-9.900000000000091,-9.900000000000091,-7.800000000000182,1.699999999999818,-9.700000000000273,14.299999999999727,25.09999999999991,22.09999999999991,17.59999999999991,25.40000000000009,36.59999999999991,17.200000000000273,11.599999999999909,15.299999999999727,34.79999999999973
-4.699999999999818,6.5,-13.5,-7.900000000000091,-19.5,8.400000000000091,-0.900000000000091,15.5,18.0,-7.900000000000091,25.09999999999991,3.200000000000273,17.0,8.200000000000273,11.099999999999909,16.200000000000273,25.200000000000273,30.0,20.700000000000273,20.800000000000182,34.59999999999991
-13.300000000000182,6.0,-1.5,-3.0,3.199999999999818,-31.59999999999991,-20.59999999999991,-2.900000000000091,-3.900000000000091,6.900000000000091,-3.900000000000091,1.400000000000091,13.400000000000091,-1.0,5.0,-9.900000000000091,20.199999999999818,2.799999999999727,23.199999999999818,1.5,6.699999999999818
-3.300000000000182,-16.199999999999818,-0.09999999999990905,-3.5,-11.800000000000182,-0.599999999999909,3.099999999999909,-12.699999999999818,-2.5,1.800000000000182,5.099999999999909,2.5,-5.699999999999818,-3.0,-10.900000000000091,5.199999999999818,0.8000000000001819,1.699999999999818,0.09999999999990905,8.0,20.199999999999818
6.5,0.5,-6.400000000000091,-8.5,13.599999999999909,20.0,9.599999999999909,28.0,39.0,11.5,14.900000000000091,28.90000000000009,17.59999999999991,15.900000000000091,29.299999999999727,30.799999999999727,40.69999999999982,37.40000000000009,26.699999999999818,32.79999999999973,40.79999999999973
13.100000000000364,1.800000000000182,27.900000000000546,20.400000000000546,15.700000000000728,30.200000000000728,39.30000000000018,29.200000000000728,19.0,35.20000000000073,18.100000000000364,34.20000000000073,19.5,21.300000000000182,33.70000000000073,29.5,36.100000000000364,38.5,29.900000000000546,29.600000000000364,39.20000000000073
1.699999999999818,-4.900000000000091,-0.8000000000001819,4.0,0.8999999999996362,23.59999999999991,16.799999999999727,15.5,18.59999999999991,13.299999999999727,15.599999999999909,20.299999999999727,10.299999999999727,15.399999999999636,30.0,25.59999999999991,29.799999999999727,33.19999999999982,18.09999999999991,35.5,25.699999999999818
